order_id,customer_id,order_date,status_final,order_amount_eur,paid_eur,open_amount_eur
1313,563,2025-11-15,Cancelled,1164.51,1164.51,0.0
1314,37,2025-08-11,Completed,400.59279525763793,400.59279525763793,0.0
1315,924,2025-07-04,Completed,999.1775923718712,973.9862902288834,25.191302142987865
1316,302,2025-10-21,Completed,54.96006482231739,54.39340130599152,0.5666635163258746
1317,87,2025-11-06,Cancelled,1723.7562623791216,1721.9506517690877,1.8056106100339093
1318,989,2025-07-04,Cancelled,298.14064362336114,290.6239107703032,7.516732853057931
1319,584,2025-06-02,Cancelled,1952.0295566502464,1813.2241237302096,138.80543292003676
1320,897,2025-08-10,Completed,815.506269885832,794.7560419516644,20.750227934167583
1321,320,2025-05-24,Cancelled,447.1524206849714,423.6418788491589,23.51054183581249
1322,473,2024-12-29,Cancelled,1386.675252625322,0.0,1386.675252625322
1323,22,2025-06-13,Completed,487.28836826210306,514.3050323577706,-27.01666409566758
1324,940,2025-03-21,Cancelled,1651.1029411764707,1646.2919447316476,4.810996444823104
1325,30,2025-03-02,Cancelled,1044.3620178041542,0.0,1044.3620178041542
1326,988,2025-10-19,Completed,850.4843173431734,853.7330709572867,-3.2487536141132978
1327,866,2025-04-16,Completed,1830.385095553635,1830.385095553635,0.0
1328,662,2025-06-08,Completed,1809.5172413793107,1680.8456117873159,128.67162959199482
1329,3,2025-06-20,Cancelled,20.286861732644862,21.072705601907032,-0.7858438692621696
1330,151,2025-10-17,Completed,1235.1028074337682,1208.2293782032687,26.873429230499596
1331,633,2025-06-16,Completed,234.1,234.1,0.0
1332,97,2024-12-10,Completed,195.09,0.0,195.09
1333,720,2025-11-16,Completed,1211.638733705773,1203.2362459546925,8.402487751080344
1334,847,2025-03-18,Cancelled,1477.9600301659125,1473.6535388664347,4.306491299477784
1335,846,2025-05-11,Cancelled,1462.744177310293,1554.1109558970265,-91.36677858673352
1336,237,2025-08-04,Completed,1679.795752582105,1679.795752582105,0.0
1337,524,2025-03-25,Completed,322.12,322.12,0.0
1338,198,2025-02-04,Completed,1520.0252133436775,1556.8633293603498,-36.8381160166723
1339,575,2025-02-08,Cancelled,1738.7897595034913,1780.9296781883195,-42.13991868482822
1340,227,2025-04-26,Cancelled,1659.11,1659.1100000000001,-2.2737367544323206e-13
1341,268,2025-01-18,Cancelled,1861.35,1861.35,0.0
1342,368,2025-08-01,Cancelled,1893.20443885139,1893.20443885139,0.0
1343,910,2025-04-03,Completed,1935.93,0.0,1935.93
1344,289,2025-01-30,Completed,1309.97,1309.97,0.0
1345,735,2025-04-20,Completed,276.47171804475175,278.74709527498067,-2.275377230228912
1346,183,2025-08-09,Cancelled,2054.6013693860973,2071.1862423958823,-16.584873009785042
1347,476,2025-05-13,Cancelled,378.0782278986231,367.6239448918211,10.454283006801973
1348,657,2025-05-12,Cancelled,1928.4274595889044,1928.4274595889042,2.2737367544323206e-13
1349,761,2025-06-03,Completed,1769.8522167487688,1769.8522167487688,0.0
1350,556,2025-03-27,Completed,1932.01,1932.01,0.0
1351,235,2025-04-08,Completed,806.6,806.6,0.0
1352,856,2025-10-21,Cancelled,689.8559133546079,686.3708599444406,3.4850534101673247
1353,870,2025-09-07,Completed,1538.7798555822997,1542.3494478983018,-3.569592316002172
1354,539,2025-03-17,Completed,1872.09,1872.09,0.0
1355,107,2025-01-11,Completed,1096.8189155825658,1153.5603715170278,-56.74145593446201
1356,413,2025-02-22,Cancelled,752.1711424670004,0.0,752.1711424670004
1357,789,2025-03-08,Completed,,1457.9973345266524,
1358,579,2025-11-10,Completed,1446.205772811918,1446.205772811918,0.0
1359,876,2025-01-17,Cancelled,1430.6102067312493,1370.9158771174275,59.694329613821765
1360,191,2025-11-17,Cancelled,16.823117982698324,0.0,16.823117982698324
1361,646,2024-12-07,Cancelled,369.38,369.38,0.0
1362,52,2025-01-18,Completed,254.9685408968341,254.9685408968341,0.0
1363,700,2025-09-07,Completed,2125.6029464179637,2095.7244933817497,29.87845303621407
1364,731,2024-12-22,Completed,744.03,744.03,0.0
1365,710,2025-07-20,Cancelled,545.1605591235361,0.0,545.1605591235361
1366,479,2025-09-10,Completed,1596.85,1596.85,0.0
1367,663,2025-02-11,Completed,1808.144616607072,1657.2052799271735,150.9393366798986
1368,689,2025-04-04,Completed,1602.6230474506335,1581.7996703190147,20.823377131618827
1369,983,2025-05-26,Cancelled,1689.0248124639352,1689.0248124639352,0.0
1370,410,2025-09-14,Completed,494.69,494.69,0.0
1371,283,2025-08-12,Cancelled,557.51,0.0,557.51
1372,403,2025-08-23,Completed,1233.7657193781563,1153.9968534468628,79.76886593129348
1373,469,2025-10-08,Completed,1091.2473842234556,1185.6366152629498,-94.38923103949423
1374,667,2025-08-01,Completed,1759.73,1759.73,0.0
1375,874,2025-01-27,Cancelled,1700.09,1700.09,0.0
1376,88,2025-02-21,Cancelled,1121.02,1121.02,0.0
1377,236,2025-07-29,Cancelled,1071.6999704695345,1071.6999704695345,0.0
1378,184,2025-05-28,Cancelled,216.55483040720654,216.55483040720654,0.0
1379,225,2025-03-08,Cancelled,,112.33974358974359,
1380,731,2025-04-06,Completed,750.6631299734748,0.0,750.6631299734748
1381,840,2025-01-10,Completed,541.94,541.94,0.0
1382,505,2025-11-05,Cancelled,355.57046979865777,347.5400618498735,8.030407948784273
1383,291,2025-03-26,Completed,1428.4519221731366,1493.0052067983102,-64.55328462517355
1384,257,2025-04-20,Completed,1683.7126668587343,0.0,1683.7126668587343
1385,102,2025-03-27,Completed,1898.32,1898.32,0.0
1386,495,2025-09-13,Completed,1224.8492159227985,1317.253767089113,-92.40455116631438
1387,647,2025-01-10,Completed,1559.1,0.0,1559.1
1388,62,2025-02-23,Completed,1102.25,1102.25,0.0
1389,19,2025-10-10,Completed,92.19826126227842,92.19826126227842,0.0
1390,15,2025-09-07,Cancelled,195.26939455656358,195.72237171754662,-0.4529771609830391
1391,354,2025-08-02,Completed,397.5292843783837,393.97530509517793,3.553979283205763
1392,263,2025-08-28,Completed,23.204550841431615,23.204550841431615,0.0
1393,351,2025-05-02,Cancelled,244.5,244.5,0.0
1394,856,2025-02-12,Cancelled,1834.5,1834.5,0.0
1395,545,2025-10-21,Cancelled,1345.8039124898717,1345.8039124898717,0.0
1396,24,2025-03-18,Cancelled,1420.5,1420.5,0.0
1397,256,2025-02-19,Completed,1800.1,1800.1,0.0
1398,951,2025-09-07,Completed,1205.3786335863729,0.0,1205.3786335863729
1399,674,2025-11-17,Completed,762.8062875635692,0.0,762.8062875635692
1400,995,2025-07-10,Completed,1643.906122923202,1643.906122923202,0.0
1401,811,2025-08-23,Cancelled,1138.6384439359267,1179.3908509125386,-40.75240697661184
1402,873,2025-07-16,Cancelled,404.25009444654324,1019.3864913784889,-615.1363969319457
1403,547,2025-09-22,Completed,1704.743119266055,1704.743119266055,0.0
1404,91,2025-01-12,Cancelled,1367.79,1367.79,0.0
1405,348,2025-03-17,Cancelled,1360.888009049774,1356.9226431055552,3.9653659442187745
1406,504,2025-10-02,Cancelled,651.4552342234131,641.4975889364026,9.95764528701045
1407,208,2024-12-15,Cancelled,746.7928689579121,805.0921339409549,-58.299264983042804
1408,925,2025-05-27,Completed,19.7,19.7,0.0
1409,392,2025-08-29,Completed,514.9263411470398,514.4973153119793,0.4290258350605427
1410,9,2024-12-30,Cancelled,686.53,686.53,0.0
1411,896,2025-10-09,Completed,1285.1423892275498,0.0,1285.1423892275498
1412,532,2025-09-09,Cancelled,643.8678692749208,657.434731841328,-13.566862566407167
1413,724,2025-06-24,Cancelled,1224.161203239491,1219.0766046540812,5.084598585409822
1414,2,2025-08-23,Completed,592.8507773046837,554.7299175391458,38.12085976553783
1415,102,2025-07-30,Cancelled,1533.8634023567097,1555.9359405825694,-22.072538225859716
1416,780,2025-09-22,Completed,1590.0204591952718,1590.0204591952718,0.0
1417,516,2025-07-23,Cancelled,2297.3481308411215,2249.7769133966367,47.57121744448477
1418,122,2024-12-30,Cancelled,1688.8490903949478,0.0,1688.8490903949478
1419,720,2025-01-11,Completed,1399.4587408603172,1471.856586437631,-72.39784557731377
1420,823,2025-08-18,Cancelled,1448.68,1448.68,0.0
1421,875,2025-02-19,Cancelled,1602.56,1602.56,0.0
1422,678,2025-01-05,Cancelled,1008.7095862003961,1016.180799544203,-7.47121334380688
1423,203,2025-04-04,Completed,234.95,234.95,0.0
1424,512,2025-05-15,Cancelled,1140.53,1140.53,0.0
1425,817,2025-08-25,Completed,2168.262621474283,0.0,2168.262621474283
1426,651,2024-12-10,Completed,595.01,595.01,0.0
1427,429,2025-08-06,Cancelled,331.0432865266334,331.0432865266334,0.0
1428,517,2025-03-20,Completed,22.539592760180998,22.47391672149638,0.06567603868461802
1429,214,2025-06-29,Cancelled,1570.0864968765018,1557.735399284863,12.35109759163879
1430,379,2025-10-09,Completed,1270.91,0.0,1270.91
1431,393,2025-08-14,Cancelled,1470.55,1470.55,0.0
1432,265,2025-10-12,Completed,540.71,540.71,0.0
1433,340,2025-09-26,Cancelled,1796.806092293703,0.0,1796.806092293703
1434,48,2025-05-09,Cancelled,1608.33,1608.33,0.0
1435,150,2025-05-27,Cancelled,1684.3643717253424,1693.7596127940255,-9.395241068683163
1436,796,2025-06-13,Completed,754.86409810561,796.7159277504104,-41.85182964480043
1437,582,2025-02-10,Cancelled,1774.652363925308,1774.652363925308,0.0
1438,85,2025-02-15,Cancelled,305.274135876043,304.00593471810095,1.2682011579420305
1439,448,2025-06-04,Cancelled,1710.051694428489,1741.2562872850624,-31.2045928565733
1440,340,2025-11-02,Cancelled,432.1309347181009,446.79769894534996,-14.666764227249075
1441,548,2025-03-15,Completed,793.2132829896408,770.100573362158,23.112709627482786
1442,267,2024-11-19,Completed,468.66,468.66,0.0
1443,912,2025-04-08,Cancelled,125.05575487249102,123.85479688850477,1.2009579839862567
1444,697,2025-08-22,Completed,299.26,0.0,299.26
1445,551,2025-06-26,Cancelled,86.20855358000962,86.20855358000962,0.0
1446,565,2025-11-17,Completed,2266.516412390199,0.0,2266.516412390199
1447,135,2025-06-29,Completed,970.11,970.11,0.0
1448,17,2025-02-16,Completed,1429.17,1429.17,0.0
1449,189,2024-11-23,Cancelled,1000.5978784956606,997.2320999519461,3.365778543714441
1450,95,2025-03-05,Cancelled,1672.44,1672.44,0.0
1451,425,2025-07-26,Cancelled,688.47,688.47,0.0
1452,154,2025-07-23,Cancelled,1792.61,1792.61,0.0
1453,596,2025-05-25,Completed,522.635102357621,522.635102357621,0.0
1454,47,2025-02-04,Completed,1681.8851823118698,1681.8851823118698,0.0
1455,888,2025-06-02,Completed,444.6180356117174,452.7313136039303,-8.113277992212886
1456,935,2025-05-24,Cancelled,617.5026680896478,585.0353892821031,32.467278807544744
1457,481,2025-07-05,Completed,773.1459723658238,768.3074911264711,4.838481239352745
1458,85,2025-11-02,Completed,991.6714400274946,1008.5401374810673,-16.868697453572736
1459,888,2025-02-17,Completed,663.98,0.0,663.98
1460,611,2025-08-22,Completed,1902.6430205949657,1970.7395117326382,-68.0964911376725
1461,866,2025-06-13,Completed,1777.6059302644826,1876.1614990823914,-98.5555688179088
1462,204,2024-12-15,Cancelled,454.49,454.49,0.0
1463,872,2024-11-22,Completed,1825.9594985535198,0.0,1825.9594985535198
1464,179,2025-05-07,Cancelled,446.54,446.54,0.0
1465,649,2025-10-26,Completed,83.19249913184397,82.33474624813839,0.8577528837055866
1466,950,2025-10-23,Cancelled,1910.5567774047922,0.0,1910.5567774047922
1467,974,2025-09-21,Completed,1326.9533978644847,1228.6242261849764,98.32917167950836
1468,452,2025-05-09,Cancelled,199.61,199.61,0.0
1469,154,2024-12-14,Cancelled,1822.59,1822.59,0.0
1470,132,2025-07-29,Completed,1526.469140663451,1526.469140663451,0.0
1471,163,2025-05-16,Cancelled,1942.68,1942.68,0.0
1472,721,2025-02-16,Completed,1751.827572506953,1605.589440145653,146.2381323612999
1473,354,2025-02-28,Completed,1784.8,1784.8,0.0
1474,569,2025-01-22,Completed,1517.4539555301078,1521.8106995884775,-4.3567440583697135
1475,252,2025-01-04,Completed,54.32,54.32,0.0
1476,891,2025-02-12,Completed,222.9,222.9,0.0
1477,992,2025-07-14,Cancelled,972.621451478798,956.6004672897196,16.020984189078376
1478,911,2025-10-03,Cancelled,786.5,786.5,0.0
1479,489,2025-07-20,Completed,2345.801164033733,2307.161214953271,38.639949080461975
1480,930,2024-12-24,Cancelled,1884.52,1884.52,0.0
1481,489,2025-06-19,Cancelled,1112.247657683763,1110.2101812572312,2.037476426531839
1482,608,2025-02-02,Cancelled,1095.36,1095.36,0.0
1483,314,2024-11-24,Completed,473.0086788813887,471.417587698222,1.591091183166668
1484,385,2025-07-03,Cancelled,479.4159713945173,479.4159713945173,0.0
1485,587,2025-08-04,Cancelled,1519.97,1519.97,0.0
1486,67,2025-08-09,Cancelled,167.19275850063826,0.0,167.19275850063826
1487,782,2025-03-20,Cancelled,1311.566742081448,1307.7450888241374,3.8216532573105724
1488,673,2025-08-26,Cancelled,992.3560085328277,992.3560085328277,0.0
1489,632,2025-10-18,Cancelled,1216.4898523985241,1221.1367056372267,-4.646853238702533
1490,79,2025-09-15,Cancelled,1469.84,1469.84,0.0
1491,476,2025-03-05,Cancelled,,572.2238358021106,
1492,267,2025-03-12,Cancelled,1129.78,0.0,1129.78
1493,383,2025-03-23,Completed,1383.8800904977377,1379.8477300498166,4.032360447921064
1494,40,2025-01-03,Completed,334.6969554152135,334.6969554152135,0.0
1495,760,2025-02-20,Completed,484.35,484.35,0.0
1496,92,2025-09-04,Completed,735.46,735.46,0.0
1497,644,2025-09-06,Completed,1045.1397889279763,1047.5642572144382,-2.424468286461888
1498,276,2025-03-21,Cancelled,1727.23,1727.23,0.0
1499,490,2025-10-29,Completed,1311.9158011869436,1356.4429530201344,-44.52715183319083
1500,827,2025-06-14,Cancelled,731.3253012048193,751.0932244113408,-19.76792320652146
1501,751,2024-12-29,Completed,1313.463443629879,1258.9592631279081,54.50418050197095
1502,405,2025-04-21,Completed,475.9682416731216,475.9682416731216,0.0
1503,607,2025-08-24,Completed,397.6430205949657,412.90245930854223,-15.259438713576515
1504,470,2025-01-02,Completed,1292.77,1292.77,0.0
1505,496,2025-08-12,Cancelled,275.95,275.95,0.0
1506,634,2025-06-10,Completed,1771.52,1771.52,0.0
1507,562,2025-03-07,Completed,1849.82,1849.82,0.0
1508,821,2025-08-22,Completed,554.35,554.35,0.0
1509,725,2025-02-23,Completed,540.172963131543,0.0,540.172963131543
1510,372,2025-03-01,Completed,313.96,313.96,0.0
1511,851,2025-06-13,Cancelled,1826.5294186454557,1791.7383820998277,34.791036545628
1512,165,2025-08-29,Cancelled,506.59,0.0,506.59
1513,489,2025-05-04,Completed,768.1556332042686,763.8993238166792,4.256309387589454
1514,236,2025-09-11,Cancelled,874.18,874.18,0.0
1515,899,2025-03-25,Completed,1471.05,1471.05,0.0
1516,180,2024-12-27,Completed,1960.7390529027143,1865.5575454802527,95.18150742246166
1517,501,2025-01-31,Completed,1621.35,1621.35,0.0
1518,233,2024-11-30,Completed,1665.7760691975013,1599.9630757869475,65.81299341055387
1519,769,2025-06-19,Completed,1877.93,1877.93,0.0
1520,84,2025-01-23,Cancelled,423.00792060311096,424.22241362809837,-1.214493024987405
1521,41,2025-01-12,Completed,1084.82,1084.82,0.0
1522,936,2025-03-08,Completed,,1040.9219457013576,
1523,580,2025-06-18,Completed,1302.9833620195066,1341.0309060778018,-38.047544058295216
1524,608,2025-08-22,Cancelled,348.67,348.67,0.0
1525,442,2025-09-08,Completed,819.1519269064073,819.1519269064074,-1.1368683772161603e-13
1526,39,2024-12-09,Completed,1832.4756478588492,0.0,1832.4756478588492
1527,423,2025-06-23,Completed,29.77,29.77,0.0
1528,735,2025-06-03,Completed,1963.836875358989,0.0,1963.836875358989
1529,100,2025-10-05,Completed,1325.3882915173238,1252.5121372925369,72.87615422478689
1530,48,2025-01-07,Completed,381.5497103788814,381.5497103788814,0.0
1531,270,2025-01-12,Cancelled,385.77,385.77,0.0
1532,185,2024-12-13,Cancelled,350.34,350.34000000000003,-5.684341886080802e-14
1533,271,2025-11-10,Cancelled,482.99128479055383,474.3235781336278,8.667706656926043
1534,136,2025-10-28,Cancelled,1155.32,1155.32,0.0
1535,657,2025-07-08,Cancelled,1855.756942023934,1855.756942023934,0.0
1536,169,2025-04-02,Cancelled,622.25,0.0,622.25
1537,338,2025-02-04,Cancelled,587.7133436772692,587.7133436772692,0.0
1538,611,2025-07-14,Cancelled,1000.2138021142654,996.2391267304815,3.974675383783847
1539,854,2025-02-27,Cancelled,43.40257171117706,0.0,43.40257171117706
1540,313,2025-01-15,Cancelled,1852.6715270148804,1852.6715270148804,0.0
1541,985,2025-02-24,Cancelled,403.47181008902083,403.47181008902083,0.0
1542,268,2025-10-18,Cancelled,1441.518386714116,1410.1537568900494,31.364629824066697
1543,842,2025-09-03,Cancelled,1840.97,1840.97,0.0
1544,528,2025-01-03,Cancelled,1047.49740786125,1055.255911119552,-7.758503258301971
1545,309,2025-07-30,Completed,270.43,0.0,270.43
1546,67,2024-12-24,Completed,284.69387755102036,280.1256538056829,4.568223745337491
1547,693,2025-01-02,Completed,866.5661231030258,872.98452188776,-6.418398784734222
1548,272,2025-11-05,Cancelled,585.3198182453688,585.3198182453688,0.0
1549,200,2025-10-01,Completed,2174.205495818399,2174.2054958183994,-4.547473508864641e-13
1550,921,2025-06-17,Completed,1152.3350545037292,1152.3350545037292,0.0
1551,755,2024-12-23,Cancelled,1951.51,1951.51,0.0
1552,73,2025-02-05,Cancelled,1773.71,1773.71,0.0
1553,556,2025-03-19,Completed,372.0305429864253,372.0305429864253,0.0
1554,892,2025-04-30,Completed,1437.6145056190387,1429.6487603305786,7.965745288460084
1555,22,2025-08-25,Completed,2206.0085328276846,2206.0085328276846,0.0
1556,184,2025-03-04,Cancelled,,525.4042017620293,
1557,728,2025-07-19,Completed,909.01,909.01,0.0
1558,187,2025-01-01,Completed,1833.8674710151759,1847.4503845788624,-13.582913563686589
1559,866,2025-02-17,Completed,1062.8129267182521,1062.8129267182521,0.0
1560,526,2025-06-25,Completed,1414.71,0.0,1414.71
1561,976,2024-12-13,Cancelled,1000.7167800036758,1065.9553641346906,-65.23858413101482
1562,478,2025-02-20,Cancelled,987.92,987.92,0.0
1563,455,2025-04-03,Cancelled,1283.023872679045,1266.3531465141082,16.670726164936923
1564,107,2025-08-11,Completed,735.4765161878705,735.4765161878705,0.0
1565,564,2025-02-22,Completed,1376.79,1376.79,0.0
1566,724,2025-01-15,Completed,248.81,248.81,0.0
1567,964,2025-09-03,Completed,1041.44,1041.44,0.0
1568,136,2025-03-31,Completed,1485.3816681402889,1485.3816681402889,0.0
1569,742,2025-05-29,Cancelled,949.2671667628389,944.9052268811027,4.361939881736134
1570,188,2025-06-22,Cancelled,1708.12,1708.12,0.0
1571,874,2025-11-11,Cancelled,1442.451504076469,1416.5654334621756,25.88607061429343
1572,984,2025-11-11,Cancelled,1321.0289569862246,1297.3219215902816,23.707035395942967
1573,653,2024-12-16,Completed,35.30736100234925,0.0,35.30736100234925
1574,116,2025-11-18,Completed,465.51086453999073,465.51086453999073,0.0
1575,316,2025-05-25,Completed,2113.1110095934214,2135.3029428736295,-22.191933280208104
1576,848,2025-03-26,Cancelled,1391.4089670081773,1391.4089670081773,0.0
1577,855,2025-05-13,Completed,1114.59,1114.59,0.0
1578,828,2025-01-15,Cancelled,1182.912214121642,0.0,1182.912214121642
1579,191,2025-06-10,Cancelled,985.0040940460873,966.2421113023522,18.761982743735075
1580,387,2025-02-12,Cancelled,1518.9312673818038,1518.9312673818038,0.0
1581,840,2025-04-19,Cancelled,1137.7508883126861,1147.1146398140977,-9.36375150141157
1582,822,2025-10-15,Completed,1170.9470146302885,1170.9470146302885,0.0
1583,247,2025-07-23,Completed,593.92,593.92,0.0
1584,745,2025-04-11,Cancelled,919.5966256181517,910.7653894170749,8.831236201076877
1585,681,2025-09-22,Completed,1649.9545351216186,1649.9545351216186,0.0
1586,982,2025-04-03,Cancelled,1860.26,1860.26,0.0
1587,81,2025-11-05,Cancelled,661.3039309683605,646.3686627307657,14.935268237594869
1588,714,2025-04-27,Completed,1815.230441518203,1760.6780616078138,54.55237991038916
1589,520,2025-03-17,Completed,1600.2450980392157,1595.5822915687563,4.662806470459373
1590,69,2025-06-07,Cancelled,1470.0788177339905,1365.5440651596962,104.53475257429432
1591,915,2025-07-20,Completed,1964.89,1964.89,0.0
1592,413,2025-02-27,Completed,618.67,0.0,618.67
1593,42,2025-03-25,Cancelled,1824.8989566688597,1824.8989566688597,0.0
1594,387,2025-06-20,Completed,832.2611803342025,830.736598534516,1.5245817996865298
1595,90,2025-11-16,Completed,2124.8370577281194,0.0,2124.8370577281194
1596,924,2025-08-05,Completed,1215.573865614483,1225.3860552175947,-9.81218960311162
1597,94,2025-07-28,Cancelled,802.75,802.75,0.0
1598,646,2025-11-11,Cancelled,1171.927374301676,1163.8002773925105,8.12709690916563
1599,539,2025-01-30,Completed,739.39132931381,749.2145073700544,-9.823178056244387
1600,303,2025-03-14,Cancelled,104.01,104.00999999999999,1.4210854715202004e-14
1601,831,2025-04-06,Completed,796.178406523234,0.0,796.178406523234
1602,836,2025-03-12,Completed,1264.9336818665893,0.0,1264.9336818665893
1603,263,2025-11-08,Completed,1437.0965862751952,1435.5912476722533,1.505338602941947
1604,65,2024-12-28,Cancelled,79.22528234594809,75.37939485342633,3.8458874925217543
1605,901,2025-03-27,Completed,1131.6947081492622,1131.6947081492622,0.0
1606,750,2025-09-25,Completed,41.452602864287336,43.572281959378735,-2.1196790950913993
1607,353,2025-03-12,Cancelled,1400.8,1400.8,0.0
1608,903,2025-02-18,Cancelled,500.8192990441511,500.8192990441511,0.0
1609,376,2025-09-01,Completed,2219.4843768563624,2219.4843768563624,0.0
1610,223,2025-09-12,Cancelled,178.10151248028205,191.5377706815687,-13.436258201286648
1611,478,2025-06-25,Cancelled,50.12,50.12,0.0
1612,845,2025-08-24,Completed,281.55,281.55,0.0
1613,107,2024-11-26,Completed,1771.388755406055,1771.388755406055,0.0
1614,133,2025-08-06,Cancelled,424.7998143205292,428.2288254562471,-3.4290111357178716
1615,75,2025-03-03,Cancelled,1662.3,1662.3,0.0
1616,282,2025-04-30,Completed,186.4,0.0,186.4
1617,301,2025-10-01,Cancelled,1289.01,1289.01,0.0
1618,281,2025-09-29,Completed,2004.6594982078855,2004.6594982078855,0.0
1619,855,2025-02-20,Completed,612.1438324988621,665.1236399604353,-52.97980746157316
1620,386,2025-02-05,Cancelled,1776.910395655547,1776.910395655547,0.0
1621,900,2025-03-01,Completed,99.38,99.38000000000001,-1.4210854715202004e-14
1622,637,2025-09-25,Cancelled,1357.2630143214365,1426.6666666666665,-69.40365234523006
1623,872,2025-11-17,Completed,666.1420946070311,666.1420946070311,0.0
1624,378,2025-07-28,Cancelled,1413.26,1413.26,0.0
1625,384,2025-09-22,Completed,1241.65,1241.65,0.0
1626,135,2025-03-07,Completed,,1174.5473908413207,
1627,699,2025-08-12,Completed,95.14,95.14,0.0
1628,18,2024-12-19,Cancelled,1327.78,1327.78,0.0
1629,570,2025-01-28,Cancelled,1422.0212460522537,1422.0212460522537,0.0
1630,119,2025-02-05,Cancelled,1040.2734678044997,1040.2734678044997,0.0
1631,703,2025-05-03,Completed,1450.0,1450.0,0.0
1632,140,2025-01-14,Completed,1019.85,0.0,1019.85
1633,275,2025-10-10,Cancelled,1464.9713401874262,1591.6864373270066,-126.7150971395804
1634,192,2024-12-18,Completed,1753.4259984338291,1753.4259984338291,0.0
1635,717,2025-10-16,Cancelled,1777.234084618426,1738.564935692873,38.669148925553145
1636,164,2025-08-21,Cancelled,1869.0563422121002,1748.874270360419,120.18207185168126
1637,995,2024-12-27,Cancelled,1326.83,0.0,1326.83
1638,144,2025-10-21,Completed,1745.16,1745.16,0.0
1639,781,2025-06-24,Cancelled,1259.2383469485824,1259.2383469485824,0.0
1640,513,2025-08-11,Completed,1701.61,1701.61,0.0
1641,266,2025-10-25,Completed,637.12,637.12,0.0
1642,469,2025-05-16,Completed,901.3370584713631,901.3370584713631,0.0
1643,183,2025-07-23,Completed,816.2967289719626,799.3936620523967,16.903066919565845
1644,576,2025-03-29,Completed,1844.6752514334053,0.0,1844.6752514334053
1645,269,2025-06-03,Completed,2021.8495117748419,2058.7437127149374,-36.894200940095516
1646,479,2025-09-16,Cancelled,55.86268835445564,55.86268835445564,0.0
1647,722,2025-10-03,Cancelled,1870.18,1870.18,0.0
1648,21,2025-04-30,Completed,235.27245254509398,233.96882043576258,1.303632109331403
1649,94,2025-03-07,Completed,1777.35,1777.35,0.0
1650,855,2025-10-03,Cancelled,965.1254480286738,965.1254480286738,0.0
1651,919,2025-08-29,Completed,2105.747807537331,2081.3283354808477,24.4194720564833
1652,265,2025-08-28,Cancelled,1715.8065412767535,1715.8065412767535,0.0
1653,388,2025-01-28,Completed,965.0301464254953,977.8510473235067,-12.82090089801136
1654,911,2025-05-17,Completed,248.67,248.67,0.0
1655,907,2025-04-04,Completed,1077.89566755084,1063.8902356249394,14.005431925900666
1656,908,2025-05-11,Cancelled,1579.19,1579.19,0.0
1657,979,2025-09-03,Cancelled,425.57859655619325,425.57859655619325,0.0
1658,784,2025-05-13,Completed,632.4386350029935,614.951004171922,17.487630831071442
1659,199,2025-09-14,Completed,1128.194916246925,1159.2922484352432,-31.097332188318205
1660,107,2025-05-13,Completed,926.2023548193973,926.2023548193973,0.0
1661,811,2025-09-30,Completed,274.2652329749104,274.2652329749104,0.0
1662,362,2025-02-15,Cancelled,1642.957886372666,1642.957886372666,0.0
1663,111,2025-03-06,Completed,1198.15,1198.15,0.0
1664,756,2025-01-30,Completed,736.63,736.63,0.0
1665,536,2025-06-08,Cancelled,858.0591133004926,841.2344248044044,16.824688496088243
1666,371,2024-12-20,Completed,846.5152701644479,846.5152701644479,0.0
1667,357,2025-04-05,Cancelled,914.608507711956,902.7247163773877,11.883791334568286
1668,503,2025-01-05,Completed,531.2659063059666,535.2008356281456,-3.9349293221789594
1669,804,2025-02-21,Completed,881.8843878015475,881.8843878015475,0.0
1670,285,2024-12-19,Cancelled,1794.6848081440876,1816.3760649891024,-21.691256845014777
1671,492,2025-05-29,Completed,544.2963507675337,583.3891625615764,-39.092811794042746
1672,363,2025-10-12,Cancelled,1806.87,1806.87,0.0
1673,997,2025-05-15,Cancelled,67.82079425264418,65.94547394974289,1.8753203029012866
1674,966,2025-11-07,Cancelled,1158.464406384714,1158.464406384714,0.0
1675,296,2025-10-03,Completed,668.3359512150051,658.1202802292786,10.215670985726547
1676,53,2025-01-21,Completed,594.5319209848268,594.5319209848268,0.0
1677,61,2025-06-11,Cancelled,270.2937677313078,285.2796290930165,-14.985861361708714
1678,432,2025-03-10,Completed,1798.6736373317842,1751.3668929110106,47.30674442077361
1679,141,2025-07-20,Completed,1083.9,1083.9,0.0
1680,26,2025-07-01,Completed,296.4362336114422,296.4362336114422,0.0
1681,286,2025-11-15,Completed,259.4157355679702,0.0,259.4157355679702
1682,644,2025-07-20,Completed,1242.73,1242.73,0.0
1683,690,2025-07-15,Cancelled,1751.9657916617175,1751.9657916617175,0.0
1684,580,2025-06-06,Completed,687.34,687.3399999999999,1.1368683772161603e-13
1685,539,2025-10-19,Cancelled,1875.76,1875.76,0.0
1686,361,2025-05-23,Completed,1899.9611914233046,1929.3497536945815,-29.388562271276896
1687,962,2025-10-27,Cancelled,283.97626112759644,283.97626112759644,0.0
1688,645,2025-10-06,Completed,1764.9091114372811,1802.5599630996312,-37.65085166235008
1689,542,2024-12-12,Completed,11.624701341665135,0.0,11.624701341665135
1690,273,2024-12-18,Cancelled,1056.4310884886452,1056.4310884886452,0.0
